date,state,data_type,population,elderly_population_percent,working_age_population_percent,under_30_population_percent,outdoor_worker_fraction,urban_population_percent,maximum_temperature_c,minimum_temperature_c,mean_temperature_c,relative_humidity_percent,wind_speed_mps,dew_point_c,heat_index_c,heat_index_f,wbgt_c,wbgt_category,hours_above_heat_threshold,nighttime_min_temperature_c,heatwave_day,consecutive_hot_days,temperature_anomaly_c,humidity_anomaly_percent,heat_duration_hours,consecutive_heat_days,nighttime_heat_stress,humidity_burden,outdoor_exposure_index,urban_heat_index,population_exposure_index,vulnerability_index,public_health_response_index,healthcare_access_index,heat_action_plan_index,cooling_access_index,heat_exposure_index,heat_exposure_lag_1,heat_exposure_lag_2,heat_exposure_lag_3,heat_exposure_lag_7,cumulative_heat_load_3day,cumulative_heat_load_7day,expected_heatstroke_deaths,expected_other_heat_related_deaths,expected_heat_related_deaths,heatstroke_deaths,other_heat_related_deaths,heat_related_deaths_total,heat_related_deaths_male,heat_related_deaths_female,heatstroke_deaths_male,heatstroke_deaths_female,heat_related_deaths_under_30,heat_related_deaths_30_59,heat_related_deaths_60_plus,mortality_anomaly,heat_related_mortality_rate_per_100000,heatstroke_mortality_rate_per_100000,thermal_signature
2025-12-15,Kerala,SYNTHETIC,35800000,17.0,45.0,38.0,0.28,50.0,32.05,27.06,29.55,78.7,2.0,25.46,39.91,103.84,29.49,CAUTION,0,27.63,False,0,0.63,2.8,0,0,0.605,0.932,0.45,0.382,0.472,0.521,0.571,0.846,0.65,0.56,0.1625,0.1279,0.1515,0.1084,0.1404,0.4419,0.7459,0.00958,0.02796,0.03754,0,0,0,0,0,0,0,0,0,0,-0.03754,0.0,0.0,"{""max_temperature_c"": 32.05, ""mean_temperature_c"": 29.55, ""humidity_percent"": 78.7, ""wbgt_c"": 29.49, ""heat_index_c"": 39.91, ""heat_duration_hours"": 0, ""consecutive_heat_days"": 0}"
2025-12-15,Karnataka,SYNTHETIC,68000000,11.5,38.5,50.0,0.45,42.0,30.53,20.08,25.31,69.0,1.71,19.2,32.01,89.61,26.13,LOW,0,20.58,False,0,1.08,-0.1,0,0,0.0,0.15,0.766,0.336,0.721,0.561,0.522,0.67,0.55,0.498,0.0032,0.0189,0.0071,0.0075,0.0,0.0291,0.0366,0.0171,0.05012,0.06722,0,0,0,0,0,0,0,0,0,0,-0.06722,0.0,0.0,"{""max_temperature_c"": 30.53, ""mean_temperature_c"": 25.31, ""humidity_percent"": 69.0, ""wbgt_c"": 26.13, ""heat_index_c"": 32.01, ""heat_duration_hours"": 0, ""consecutive_heat_days"": 0}"
2025-12-16,Tamil Nadu,SYNTHETIC,77000000,13.0,40.0,47.0,0.36,55.0,29.88,21.29,25.59,71.9,5.7,20.13,31.85,89.33,25.66,LOW,0,21.98,False,0,-0.56,-4.9,0,0,0.0,0.266,0.613,0.459,0.788,0.498,0.511,0.791,0.6,0.551,0.0,0.0087,0.0389,0.055,0.0777,0.0476,0.2809,0.01322,0.0363,0.04952,0,0,0,0,0,0,0,0,0,0,-0.04952,0.0,0.0,"{""max_temperature_c"": 29.88, ""mean_temperature_c"": 25.59, ""humidity_percent"": 71.9, ""wbgt_c"": 25.66, ""heat_index_c"": 31.85, ""heat_duration_hours"": 0, ""consecutive_heat_days"": 0}"
2025-12-16,Kerala,SYNTHETIC,35800000,17.0,45.0,38.0,0.28,50.0,30.75,24.86,27.81,83.0,2.82,24.65,36.93,98.48,28.35,CAUTION,0,25.43,False,0,-0.69,7.3,0,0,0.238,0.831,0.451,0.376,0.473,0.521,0.595,0.847,0.65,0.555,0.076,0.1625,0.1279,0.1515,0.0359,0.3664,0.786,0.00898,0.02588,0.03486,0,0,0,0,0,0,0,0,0,0,-0.03486,0.0,0.0,"{""max_temperature_c"": 30.75, ""mean_temperature_c"": 27.81, ""humidity_percent"": 83.0, ""wbgt_c"": 28.35, ""heat_index_c"": 36.93, ""heat_duration_hours"": 0, ""consecutive_heat_days"": 0}"
2025-12-16,Karnataka,SYNTHETIC,68000000,11.5,38.5,50.0,0.45,42.0,30.05,19.68,24.86,70.1,2.4,19.03,31.4,88.52,25.6,LOW,0,20.2,False,0,0.58,1.2,0,0,0.0,0.129,0.709,0.35,0.709,0.56,0.485,0.67,0.55,0.502,0.0,0.0032,0.0189,0.0071,0.0,0.022,0.0366,0.0167,0.05019,0.06689,0,0,0,0,0,0,0,0,0,0,-0.06689,0.0,0.0,"{""max_temperature_c"": 30.05, ""mean_temperature_c"": 24.86, ""humidity_percent"": 70.1, ""wbgt_c"": 25.6, ""heat_index_c"": 31.4, ""heat_duration_hours"": 0, ""consecutive_heat_days"": 0}"
2025-12-17,Tamil Nadu,SYNTHETIC,77000000,13.0,40.0,47.0,0.36,55.0,30.46,23.36,26.91,77.1,2.46,22.56,34.36,93.85,27.31,LOW,0,23.99,False,0,-0.01,0.5,0,0,0.0,0.57,0.548,0.42,0.775,0.501,0.558,0.79,0.6,0.551,0.0327,0.0,0.0087,0.0389,0.0717,0.0414,0.2419,0.01265,0.03596,0.04861,0,0,0,0,0,0,0,0,0,0,-0.04861,0.0,0.0,"{""max_temperature_c"": 30.46, ""mean_temperature_c"": 26.91, ""humidity_percent"": 77.1, ""wbgt_c"": 27.31, ""heat_index_c"": 34.36, ""heat_duration_hours"": 0, ""consecutive_heat_days"": 0}"
2025-12-17,Kerala,SYNTHETIC,35800000,17.0,45.0,38.0,0.28,50.0,31.73,26.15,28.94,85.0,1.1,26.15,40.48,104.86,29.58,CAUTION,0,26.68,False,0,0.27,9.4,0,0,0.447,1.0,0.439,0.359,0.47,0.52,0.596,0.847,0.65,0.556,0.1683,0.076,0.1625,0.1279,0.0485,0.4068,0.9058,0.00964,0.02834,0.03797,0,0,0,0,0,0,0,0,0,0,-0.03797,0.0,0.0,"{""max_temperature_c"": 31.73, ""mean_temperature_c"": 28.94, ""humidity_percent"": 85.0, ""wbgt_c"": 29.58, ""heat_index_c"": 40.48, ""heat_duration_hours"": 0, ""consecutive_heat_days"": 0}"
2025-12-17,Karnataka,SYNTHETIC,68000000,11.5,38.5,50.0,0.45,42.0,30.43,21.3,25.87,70.4,2.4,20.06,32.42,90.36,26.17,LOW,0,21.76,False,0,0.94,1.7,0,0,0.0,0.257,0.81,0.303,0.73,0.564,0.482,0.67,0.55,0.502,0.0043,0.0,0.0032,0.0189,0.0,0.0075,0.0409,0.01844,0.05272,0.07116,0,0,0,0,0,0,0,0,0,0,-0.07116,0.0,0.0,"{""max_temperature_c"": 30.43, ""mean_temperature_c"": 25.87, ""humidity_percent"": 70.4, ""wbgt_c"": 26.17, ""heat_index_c"": 32.42, ""heat_duration_hours"": 0, ""consecutive_heat_days"": 0}"
2025-12-18,Tamil Nadu,SYNTHETIC,77000000,13.0,40.0,47.0,0.36,55.0,29.75,22.06,25.91,69.4,1.36,19.87,31.55,88.78,25.97,LOW,0,22.69,False,0,-0.75,-7.1,0,0,0.0,0.234,0.642,0.419,0.793,0.502,0.547,0.788,0.6,0.55,0.0,0.0327,0.0,0.0087,0.0635,0.0327,0.1784,0.01366,0.03709,0.05075,0,0,0,0,0,0,0,0,0,0,-0.05075,0.0,0.0,"{""max_temperature_c"": 29.75, ""mean_temperature_c"": 25.91, ""humidity_percent"": 69.4, ""wbgt_c"": 25.97, ""heat_index_c"": 31.55, ""heat_duration_hours"": 0, ""consecutive_heat_days"": 0}"
2025-12-18,Kerala,SYNTHETIC,35800000,17.0,45.0,38.0,0.28,50.0,31.43,24.46,27.95,77.5,2.05,23.65,36.75,98.14,28.47,CAUTION,0,25.04,False,0,-0.04,2.1,0,0,0.173,0.707,0.509,0.383,0.484,0.516,0.592,0.847,0.65,0.554,0.085,0.1683,0.076,0.1625,0.1112,0.3293,0.8796,0.00963,0.02688,0.03651,0,0,0,0,0,0,0,0,0,0,-0.03651,0.0,0.0,"{""max_temperature_c"": 31.43, ""mean_temperature_c"": 27.95, ""humidity_percent"": 77.5, ""wbgt_c"": 28.47, ""heat_index_c"": 36.75, ""heat_duration_hours"": 0, ""consecutive_heat_days"": 0}"
2025-12-18,Karnataka,SYNTHETIC,68000000,11.5,38.5,50.0,0.45,42.0,29.51,19.48,24.49,68.0,1.78,18.19,30.43,86.77,25.17,LOW,0,20.0,False,0,-0.01,-0.5,0,0,0.0,0.024,0.719,0.343,0.711,0.564,0.495,0.671,0.55,0.504,0.0,0.0043,0.0,0.0032,0.0,0.0043,0.0409,0.01724,0.05171,0.06896,0,0,0,0,0,0,0,0,0,0,-0.06896,0.0,0.0,"{""max_temperature_c"": 29.51, ""mean_temperature_c"": 24.49, ""humidity_percent"": 68.0, ""wbgt_c"": 25.17, ""heat_index_c"": 30.43, ""heat_duration_hours"": 0, ""consecutive_heat_days"": 0}"
2025-12-19,Tamil Nadu,SYNTHETIC,77000000,13.0,40.0,47.0,0.36,55.0,30.18,21.35,25.77,67.9,2.59,19.4,31.74,89.14,25.83,LOW,0,22.02,False,0,-0.35,-8.4,0,0,0.0,0.174,0.62,0.443,0.789,0.51,0.563,0.788,0.6,0.551,0.0,0.0,0.0327,0.0,0.0432,0.0327,0.1353,0.01354,0.03738,0.05091,0,0,0,0,0,0,0,0,0,0,-0.05091,0.0,0.0,"{""max_temperature_c"": 30.18, ""mean_temperature_c"": 25.77, ""humidity_percent"": 67.9, ""wbgt_c"": 25.83, ""heat_index_c"": 31.74, ""heat_duration_hours"": 0, ""consecutive_heat_days"": 0}"
2025-12-19,Kerala,SYNTHETIC,35800000,17.0,45.0,38.0,0.28,50.0,30.68,26.64,28.66,83.0,1.22,25.49,37.88,100.18,28.89,CAUTION,0,27.27,False,0,-0.81,7.8,0,0,0.544,0.936,0.485,0.419,0.479,0.511,0.607,0.846,0.65,0.554,0.1166,0.085,0.1683,0.076,0.1084,0.3699,0.8878,0.00976,0.02799,0.03775,0,0,0,0,0,0,0,0,0,0,-0.03775,0.0,0.0,"{""max_temperature_c"": 30.68, ""mean_temperature_c"": 28.66, ""humidity_percent"": 83.0, ""wbgt_c"": 28.89, ""heat_index_c"": 37.88, ""heat_duration_hours"": 0, ""consecutive_heat_days"": 0}"
2025-12-19,Karnataka,SYNTHETIC,68000000,11.5,38.5,50.0,0.45,42.0,29.24,19.65,24.45,67.7,4.51,18.09,30.12,86.22,24.56,LOW,0,20.17,False,0,-0.3,-0.5,0,0,0.0,0.012,0.744,0.351,0.716,0.564,0.501,0.67,0.55,0.509,0.0,0.0,0.0043,0.0,0.0075,0.0043,0.0334,0.01776,0.05266,0.07042,0,0,0,0,0,0,0,0,0,0,-0.07042,0.0,0.0,"{""max_temperature_c"": 29.24, ""mean_temperature_c"": 24.45, ""humidity_percent"": 67.7, ""wbgt_c"": 24.56, ""heat_index_c"": 30.12, ""heat_duration_hours"": 0, ""consecutive_heat_days"": 0}"
2025-12-20,Tamil Nadu,SYNTHETIC,77000000,13.0,40.0,47.0,0.36,55.0,30.86,21.56,26.21,61.9,2.93,18.34,31.89,89.4,25.82,LOW,0,22.21,False,0,0.3,-14.2,0,0,0.0,0.043,0.511,0.433,0.767,0.514,0.557,0.785,0.6,0.547,0.0,0.0,0.0,0.0327,0.055,0.0,0.0802,0.01262,0.03684,0.04946,0,0,0,0,0,0,0,0,0,0,-0.04946,0.0,0.0,"{""max_temperature_c"": 30.86, ""mean_temperature_c"": 26.21, ""humidity_percent"": 61.9, ""wbgt_c"": 25.82, ""heat_index_c"": 31.89, ""heat_duration_hours"": 0, ""consecutive_heat_days"": 0}"
2025-12-20,Kerala,SYNTHETIC,35800000,17.0,45.0,38.0,0.28,50.0,30.77,26.02,28.4,81.4,2.19,24.91,37.29,99.12,28.64,CAUTION,0,26.62,False,0,-0.73,6.3,0,0,0.437,0.864,0.421,0.4,0.467,0.517,0.597,0.847,0.65,0.546,0.0978,0.1166,0.085,0.1683,0.1515,0.2994,0.8341,0.00938,0.02769,0.03707,0,0,0,0,0,0,0,0,0,0,-0.03707,0.0,0.0,"{""max_temperature_c"": 30.77, ""mean_temperature_c"": 28.4, ""humidity_percent"": 81.4, ""wbgt_c"": 28.64, ""heat_index_c"": 37.29, ""heat_duration_hours"": 0, ""consecutive_heat_days"": 0}"
2025-12-20,Karnataka,SYNTHETIC,68000000,11.5,38.5,50.0,0.45,42.0,28.26,20.12,24.19,65.0,3.03,17.19,28.85,83.93,23.86,LOW,0,20.61,False,0,-1.31,-3.0,0,0,0.0,0.0,0.657,0.329,0.699,0.569,0.509,0.671,0.55,0.513,0.0,0.0,0.0,0.0043,0.0071,0.0,0.0263,0.01683,0.05225,0.06909,1,1,2,1,1,1,0,0,1,1,1.93091,0.002941,0.001471,"{""max_temperature_c"": 28.26, ""mean_temperature_c"": 24.19, ""humidity_percent"": 65.0, ""wbgt_c"": 23.86, ""heat_index_c"": 28.85, ""heat_duration_hours"": 0, ""consecutive_heat_days"": 0}"
2025-12-21,Tamil Nadu,SYNTHETIC,77000000,13.0,40.0,47.0,0.36,55.0,29.62,22.2,25.91,73.5,2.9,20.81,31.97,89.54,26.05,LOW,0,22.85,False,0,-0.97,-2.5,0,0,0.0,0.351,0.477,0.434,0.76,0.508,0.585,0.786,0.6,0.546,0.0013,0.0,0.0,0.0,0.0389,0.0013,0.0427,0.01218,0.03619,0.04837,0,0,0,0,0,0,0,0,0,0,-0.04837,0.0,0.0,"{""max_temperature_c"": 29.62, ""mean_temperature_c"": 25.91, ""humidity_percent"": 73.5, ""wbgt_c"": 26.05, ""heat_index_c"": 31.97, ""heat_duration_hours"": 0, ""consecutive_heat_days"": 0}"
2025-12-21,Kerala,SYNTHETIC,35800000,17.0,45.0,38.0,0.28,50.0,30.32,24.47,27.4,83.0,2.76,24.25,35.85,96.52,27.98,LOW,0,25.08,False,0,-1.19,8.0,0,0,0.18,0.781,0.396,0.406,0.462,0.513,0.594,0.845,0.65,0.547,0.0494,0.0978,0.1166,0.085,0.1279,0.2638,0.7556,0.00888,0.02643,0.0353,0,0,0,0,0,0,0,0,0,0,-0.0353,0.0,0.0,"{""max_temperature_c"": 30.32, ""mean_temperature_c"": 27.4, ""humidity_percent"": 83.0, ""wbgt_c"": 27.98, ""heat_index_c"": 35.85, ""heat_duration_hours"": 0, ""consecutive_heat_days"": 0}"
2025-12-21,Karnataka,SYNTHETIC,68000000,11.5,38.5,50.0,0.45,42.0,26.66,16.44,21.55,68.3,2.94,15.45,27.12,80.81,22.43,LOW,0,16.95,False,0,-2.93,0.5,0,0,0.0,0.0,0.581,0.339,0.684,0.567,0.465,0.67,0.55,0.509,0.0,0.0,0.0,0.0,0.0189,0.0,0.0075,0.01628,0.05223,0.06851,0,0,0,0,0,0,0,0,0,0,-0.06851,0.0,0.0,"{""max_temperature_c"": 26.66, ""mean_temperature_c"": 21.55, ""humidity_percent"": 68.3, ""wbgt_c"": 22.43, ""heat_index_c"": 27.12, ""heat_duration_hours"": 0, ""consecutive_heat_days"": 0}"
2025-12-22,Tamil Nadu,SYNTHETIC,77000000,13.0,40.0,47.0,0.36,55.0,30.96,21.7,26.33,70.7,3.29,20.57,33.38,92.08,26.66,LOW,0,22.38,False,0,0.35,-5.2,0,0,0.0,0.322,0.606,0.454,0.786,0.51,0.572,0.784,0.6,0.551,0.0165,0.0013,0.0,0.0,0.0087,0.0178,0.0505,0.0138,0.03833,0.05214,0,0,0,0,0,0,0,0,0,0,-0.05214,0.0,0.0,"{""max_temperature_c"": 30.96, ""mean_temperature_c"": 26.33, ""humidity_percent"": 70.7, ""wbgt_c"": 26.66, ""heat_index_c"": 33.38, ""heat_duration_hours"": 0, ""consecutive_heat_days"": 0}"
2025-12-22,Kerala,SYNTHETIC,35800000,17.0,45.0,38.0,0.28,50.0,31.45,25.94,28.69,77.8,1.58,24.44,37.69,99.83,28.83,CAUTION,0,26.51,False,0,-0.09,3.0,0,0,0.419,0.805,0.483,0.382,0.479,0.514,0.633,0.845,0.65,0.545,0.1121,0.0494,0.0978,0.1166,0.1625,0.2593,0.7052,0.00994,0.02864,0.03857,0,0,0,0,0,0,0,0,0,0,-0.03857,0.0,0.0,"{""max_temperature_c"": 31.45, ""mean_temperature_c"": 28.69, ""humidity_percent"": 77.8, ""wbgt_c"": 28.83, ""heat_index_c"": 37.69, ""heat_duration_hours"": 0, ""consecutive_heat_days"": 0}"
2025-12-22,Karnataka,SYNTHETIC,68000000,11.5,38.5,50.0,0.45,42.0,29.8,20.9,25.35,68.8,2.14,19.21,31.23,88.22,25.71,LOW,0,21.35,False,0,0.19,1.3,0,0,0.0,0.151,0.741,0.296,0.716,0.563,0.515,0.671,0.55,0.509,0.0,0.0,0.0,0.0,0.0032,0.0,0.0043,0.01835,0.05458,0.07293,0,0,0,0,0,0,0,0,0,0,-0.07293,0.0,0.0,"{""max_temperature_c"": 29.8, ""mean_temperature_c"": 25.35, ""humidity_percent"": 68.8, ""wbgt_c"": 25.71, ""heat_index_c"": 31.23, ""heat_duration_hours"": 0, ""consecutive_heat_days"": 0}"
2025-12-23,Tamil Nadu,SYNTHETIC,77000000,13.0,40.0,47.0,0.36,55.0,30.66,21.8,26.23,71.4,5.4,20.65,33.08,91.55,26.3,LOW,0,22.42,False,0,0.03,-4.3,0,0,0.0,0.331,0.584,0.414,0.782,0.513,0.558,0.784,0.6,0.557,0.0074,0.0165,0.0013,0.0,0.0,0.0252,0.0579,0.01379,0.03871,0.0525,0,0,0,0,0,0,0,0,0,0,-0.0525,0.0,0.0,"{""max_temperature_c"": 30.66, ""mean_temperature_c"": 26.23, ""humidity_percent"": 71.4, ""wbgt_c"": 26.3, ""heat_index_c"": 33.08, ""heat_duration_hours"": 0, ""consecutive_heat_days"": 0}"
2025-12-23,Kerala,SYNTHETIC,35800000,17.0,45.0,38.0,0.28,50.0,30.48,25.89,28.19,79.7,3.91,24.34,36.18,97.13,28.03,CAUTION,0,26.46,False,0,-1.07,5.0,0,0,0.41,0.792,0.455,0.376,0.473,0.514,0.575,0.847,0.65,0.544,0.052,0.1121,0.0494,0.0978,0.076,0.2135,0.6812,0.00967,0.02798,0.03766,0,0,0,0,0,0,0,0,0,0,-0.03766,0.0,0.0,"{""max_temperature_c"": 30.48, ""mean_temperature_c"": 28.19, ""humidity_percent"": 79.7, ""wbgt_c"": 28.03, ""heat_index_c"": 36.18, ""heat_duration_hours"": 0, ""consecutive_heat_days"": 0}"
2025-12-23,Karnataka,SYNTHETIC,68000000,11.5,38.5,50.0,0.45,42.0,29.06,20.79,24.93,69.2,0.95,18.89,30.29,86.53,25.23,LOW,0,21.29,False,0,-0.58,1.8,0,0,0.0,0.111,0.76,0.328,0.72,0.551,0.541,0.67,0.55,0.508,0.0,0.0,0.0,0.0,0.0,0.0,0.0043,0.01846,0.05431,0.07277,0,0,0,0,0,0,0,0,0,0,-0.07277,0.0,0.0,"{""max_temperature_c"": 29.06, ""mean_temperature_c"": 24.93, ""humidity_percent"": 69.2, ""wbgt_c"": 25.23, ""heat_index_c"": 30.29, ""heat_duration_hours"": 0, ""consecutive_heat_days"": 0}"
2025-12-24,Tamil Nadu,SYNTHETIC,77000000,13.0,40.0,47.0,0.36,55.0,30.76,21.37,26.06,62.4,2.86,18.32,31.77,89.19,25.68,LOW,0,22.03,False,0,0.11,-13.1,0,0,0.0,0.04,0.551,0.441,0.775,0.503,0.529,0.784,0.6,0.551,0.0,0.0074,0.0165,0.0013,0.0327,0.0239,0.0252,0.01355,0.0385,0.05205,0,0,0,0,0,0,0,0,0,0,-0.05205,0.0,0.0,"{""max_temperature_c"": 30.76, ""mean_temperature_c"": 26.06, ""humidity_percent"": 62.4, ""wbgt_c"": 25.68, ""heat_index_c"": 31.77, ""heat_duration_hours"": 0, ""consecutive_heat_days"": 0}"
2025-12-24,Kerala,SYNTHETIC,35800000,17.0,45.0,38.0,0.28,50.0,30.7,24.91,27.81,82.0,0.93,24.44,36.63,97.93,28.54,CAUTION,0,25.5,False,0,-0.86,7.4,0,0,0.249,0.806,0.458,0.389,0.474,0.513,0.637,0.848,0.65,0.543,0.0902,0.052,0.1121,0.0494,0.1683,0.2543,0.6031,0.0098,0.02852,0.03833,0,0,0,0,0,0,0,0,0,0,-0.03833,0.0,0.0,"{""max_temperature_c"": 30.7, ""mean_temperature_c"": 27.81, ""humidity_percent"": 82.0, ""wbgt_c"": 28.54, ""heat_index_c"": 36.63, ""heat_duration_hours"": 0, ""consecutive_heat_days"": 0}"
2025-12-24,Karnataka,SYNTHETIC,68000000,11.5,38.5,50.0,0.45,42.0,27.89,19.42,23.65,74.5,6.11,18.86,29.08,84.34,24.07,LOW,0,19.89,False,0,-1.78,7.4,0,0,0.0,0.107,0.762,0.311,0.72,0.548,0.503,0.669,0.55,0.508,0.0,0.0,0.0,0.0,0.0043,0.0,0.0,0.01893,0.05537,0.0743,0,0,0,0,0,0,0,0,0,0,-0.0743,0.0,0.0,"{""max_temperature_c"": 27.89, ""mean_temperature_c"": 23.65, ""humidity_percent"": 74.5, ""wbgt_c"": 24.07, ""heat_index_c"": 29.08, ""heat_duration_hours"": 0, ""consecutive_heat_days"": 0}"
2025-12-25,Tamil Nadu,SYNTHETIC,77000000,13.0,40.0,47.0,0.36,55.0,31.27,23.06,27.16,64.8,1.15,19.96,33.3,91.93,26.74,LOW,0,23.77,False,0,0.58,-10.6,0,0,0.0,0.245,0.636,0.47,0.792,0.503,0.534,0.784,0.6,0.552,0.0186,0.0,0.0074,0.0165,0.0,0.026,0.0438,0.0147,0.03992,0.05462,0,0,0,0,0,0,0,0,0,0,-0.05462,0.0,0.0,"{""max_temperature_c"": 31.27, ""mean_temperature_c"": 27.16, ""humidity_percent"": 64.8, ""wbgt_c"": 26.74, ""heat_index_c"": 33.3, ""heat_duration_hours"": 0, ""consecutive_heat_days"": 0}"
2025-12-25,Kerala,SYNTHETIC,35800000,17.0,45.0,38.0,0.28,50.0,31.7,25.52,28.61,74.8,2.46,23.7,37.16,98.89,28.59,CAUTION,0,26.14,False,0,0.13,0.4,0,0,0.357,0.713,0.484,0.412,0.479,0.514,0.582,0.847,0.65,0.542,0.0945,0.0902,0.052,0.1121,0.085,0.2366,0.6126,0.01044,0.02975,0.04019,0,0,0,0,0,0,0,0,0,0,-0.04019,0.0,0.0,"{""max_temperature_c"": 31.7, ""mean_temperature_c"": 28.61, ""humidity_percent"": 74.8, ""wbgt_c"": 28.59, ""heat_index_c"": 37.16, ""heat_duration_hours"": 0, ""consecutive_heat_days"": 0}"
2025-12-25,Karnataka,SYNTHETIC,68000000,11.5,38.5,50.0,0.45,42.0,29.94,20.75,25.34,70.9,6.34,19.68,31.64,88.96,25.49,LOW,0,21.27,False,0,0.25,4.0,0,0,0.0,0.21,0.829,0.345,0.733,0.554,0.496,0.668,0.55,0.507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02046,0.05793,0.07839,0,0,0,0,0,0,0,0,0,0,-0.07839,0.0,0.0,"{""max_temperature_c"": 29.94, ""mean_temperature_c"": 25.34, ""humidity_percent"": 70.9, ""wbgt_c"": 25.49, ""heat_index_c"": 31.64, ""heat_duration_hours"": 0, ""consecutive_heat_days"": 0}"
2025-12-26,Tamil Nadu,SYNTHETIC,77000000,13.0,40.0,47.0,0.36,55.0,31.76,24.3,28.03,74.5,2.28,23.08,36.56,97.82,28.21,CAUTION,0,24.92,False,0,1.06,-0.7,0,0,0.154,0.635,0.568,0.416,0.779,0.505,0.543,0.784,0.6,0.549,0.0658,0.0186,0.0,0.0074,0.0,0.0844,0.1096,0.01457,0.04085,0.05543,0,0,0,0,0,0,0,0,0,0,-0.05543,0.0,0.0,"{""max_temperature_c"": 31.76, ""mean_temperature_c"": 28.03, ""humidity_percent"": 74.5, ""wbgt_c"": 28.21, ""heat_index_c"": 36.56, ""heat_duration_hours"": 0, ""consecutive_heat_days"": 0}"
2025-12-26,Kerala,SYNTHETIC,35800000,17.0,45.0,38.0,0.28,50.0,30.37,23.62,26.99,73.7,1.98,21.9,33.68,92.63,27.07,LOW,0,24.24,False,0,-1.22,-0.5,0,0,0.04,0.487,0.468,0.414,0.476,0.516,0.628,0.847,0.65,0.546,0.0267,0.0945,0.0902,0.052,0.1166,0.2113,0.5227,0.00983,0.02837,0.0382,0,0,0,0,0,0,0,0,0,0,-0.0382,0.0,0.0,"{""max_temperature_c"": 30.37, ""mean_temperature_c"": 26.99, ""humidity_percent"": 73.7, ""wbgt_c"": 27.07, ""heat_index_c"": 33.68, ""heat_duration_hours"": 0, ""consecutive_heat_days"": 0}"
2025-12-26,Karnataka,SYNTHETIC,68000000,11.5,38.5,50.0,0.45,42.0,28.05,18.5,23.28,66.8,2.24,16.76,28.54,83.37,23.66,LOW,0,18.98,False,0,-1.66,0.1,0,0,0.0,0.0,0.731,0.325,0.714,0.564,0.494,0.67,0.55,0.505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01944,0.05798,0.07742,0,0,0,0,0,0,0,0,0,0,-0.07742,0.0,0.0,"{""max_temperature_c"": 28.05, ""mean_temperature_c"": 23.28, ""humidity_percent"": 66.8, ""wbgt_c"": 23.66, ""heat_index_c"": 28.54, ""heat_duration_hours"": 0, ""consecutive_heat_days"": 0}"
2025-12-27,Tamil Nadu,SYNTHETIC,77000000,13.0,40.0,47.0,0.36,55.0,30.85,22.36,26.6,78.8,2.16,22.63,34.92,94.86,27.51,LOW,0,22.99,False,0,0.12,3.8,0,0,0.0,0.578,0.598,0.422,0.785,0.509,0.582,0.784,0.6,0.545,0.0377,0.0658,0.0186,0.0,0.0,0.1221,0.1473,0.01487,0.04112,0.05599,0,0,0,0,0,0,0,0,0,0,-0.05599,0.0,0.0,"{""max_temperature_c"": 30.85, ""mean_temperature_c"": 26.6, ""humidity_percent"": 78.8, ""wbgt_c"": 27.51, ""heat_index_c"": 34.92, ""heat_duration_hours"": 0, ""consecutive_heat_days"": 0}"
2025-12-27,Kerala,SYNTHETIC,35800000,17.0,45.0,38.0,0.28,50.0,30.45,24.12,27.29,74.3,1.99,22.32,34.14,93.45,27.32,LOW,0,24.7,False,0,-1.15,0.2,0,0,0.117,0.54,0.516,0.388,0.486,0.526,0.584,0.845,0.65,0.55,0.0331,0.0267,0.0945,0.0902,0.0978,0.1542,0.4579,0.01058,0.02991,0.04049,0,0,0,0,0,0,0,0,0,0,-0.04049,0.0,0.0,"{""max_temperature_c"": 30.45, ""mean_temperature_c"": 27.29, ""humidity_percent"": 74.3, ""wbgt_c"": 27.32, ""heat_index_c"": 34.14, ""heat_duration_hours"": 0, ""consecutive_heat_days"": 0}"
2025-12-27,Karnataka,SYNTHETIC,68000000,11.5,38.5,50.0,0.45,42.0,28.67,18.39,23.53,64.0,6.53,16.33,28.95,84.11,23.49,LOW,0,18.91,False,0,-1.07,-2.5,0,0,0.0,0.0,0.674,0.342,0.702,0.564,0.53,0.669,0.55,0.505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01864,0.05739,0.07602,0,0,0,0,0,0,0,0,0,0,-0.07602,0.0,0.0,"{""max_temperature_c"": 28.67, ""mean_temperature_c"": 23.53, ""humidity_percent"": 64.0, ""wbgt_c"": 23.49, ""heat_index_c"": 28.95, ""heat_duration_hours"": 0, ""consecutive_heat_days"": 0}"
