date,state,population,max_temperature_c,mean_temperature_c,min_temperature_c,relative_humidity_percent,wind_speed_mps,heat_index_c,wbgt_c,heatwave_day,consecutive_heat_days,cumulative_heat_load_7day,expected_heat_related_deaths,heat_related_deaths_total,heat_related_deaths_male,heat_related_deaths_female,deaths_under_30,deaths_30_59,deaths_60_plus,heat_related_mortality_rate_per_100000,thermal_signature,data_type
2025-12-17,Karnataka,61095297,30.4,24.7,19.0,58.6,1.4,34.7,24.0,False,0,21.09,0.5,0,0,0,0,0,0,0.0,0.264_0.0_0.586,SYNTHETIC
2025-12-18,Karnataka,61095297,25.5,21.0,16.5,66.2,4.2,32.4,20.5,False,0,21.28,0.5,0,0,0,0,0,0,0.0,0.033_0.0_0.662,SYNTHETIC
2025-12-19,Karnataka,61095297,24.7,19.0,13.4,67.3,3.3,31.9,18.9,False,0,20.81,0.5,0,0,0,0,0,0,0.0,-0.072_0.0_0.673,SYNTHETIC
2025-12-20,Karnataka,61095297,26.6,22.1,17.6,73.9,4.5,36.0,21.5,False,0,20.82,0.5,0,0,0,0,0,0,0.0,0.102_0.0_0.739,SYNTHETIC
2025-12-21,Karnataka,61095297,28.5,25.1,21.8,61.7,1.5,33.9,23.9,False,0,21.39,0.5,0,0,0,0,0,0,0.0,0.26_0.0_0.617,SYNTHETIC
2025-12-22,Karnataka,61095297,28.3,22.7,17.2,64.9,4.1,34.8,22.2,False,0,21.86,0.5,0,0,0,0,0,0,0.0,0.149_0.0_0.649,SYNTHETIC
2025-12-23,Karnataka,61095297,25.6,22.2,18.8,62.8,3.0,31.3,21.3,False,0,21.76,0.5,0,0,0,0,0,0,0.0,0.085_0.0_0.628,SYNTHETIC
2025-12-24,Karnataka,61095297,28.6,25.1,21.6,68.2,2.5,36.1,24.0,False,0,21.76,0.5,0,0,0,0,0,0,0.0,0.264_0.0_0.682,SYNTHETIC
2025-12-25,Karnataka,61095297,27.7,24.5,21.4,63.5,4.6,33.7,23.4,False,0,22.17,0.5,0,0,0,0,0,0,0.0,0.224_0.0_0.635,SYNTHETIC
2025-12-26,Karnataka,61095297,26.4,22.0,17.6,64.6,3.4,32.7,21.3,False,0,22.51,0.5,0,0,0,0,0,0,0.0,0.087_0.0_0.646,SYNTHETIC
2025-12-27,Karnataka,61095297,26.0,20.3,14.6,68.5,3.1,33.6,20.1,False,0,22.31,0.5,0,0,0,0,0,0,0.0,0.007_0.0_0.685,SYNTHETIC
2025-12-28,Karnataka,61095297,26.3,22.6,19.0,69.4,3.8,34.2,21.8,False,0,22.0,0.5,0,0,0,0,0,0,0.0,0.119_0.0_0.694,SYNTHETIC
2025-12-29,Karnataka,61095297,29.8,24.3,18.8,64.9,3.6,36.2,23.6,False,0,22.2,0.5,0,0,0,0,0,0,0.0,0.243_0.0_0.649,SYNTHETIC
2025-12-30,Karnataka,61095297,26.4,22.1,17.7,62.5,4.6,32.0,21.4,False,0,22.22,0.5,0,0,0,0,0,0,0.0,0.091_0.0_0.625,SYNTHETIC
2025-12-31,Karnataka,61095297,28.0,23.9,19.8,69.6,4.0,35.9,23.0,False,0,22.08,0.5,0,0,0,0,0,0,0.0,0.201_0.0_0.696,SYNTHETIC
2025-01-01,Kerala,33406061,33.0,29.3,25.7,86.6,3.7,46.6,28.0,False,0,28.01,0.05,0,0,0,0,0,0,0.0,0.534_0.0_0.866,SYNTHETIC
2025-01-02,Kerala,33406061,29.9,24.4,18.9,95.2,4.2,46.3,24.0,False,0,26.02,0.05,0,0,0,0,0,0,0.0,0.268_0.0_0.952,SYNTHETIC
2025-01-03,Kerala,33406061,30.2,24.8,19.3,82.4,2.4,42.4,24.2,False,0,25.41,0.05,0,0,0,0,0,0,0.0,0.28_0.0_0.824,SYNTHETIC
2025-01-04,Kerala,33406061,29.6,24.0,18.5,87.5,2.4,43.5,23.6,False,0,24.96,0.05,4,3,1,3,0,1,0.012,0.241_0.0_0.875,SYNTHETIC
2025-01-05,Kerala,33406061,31.5,27.3,23.1,92.8,2.3,47.2,26.4,False,0,25.24,0.05,0,0,0,0,0,0,0.0,0.424_0.0_0.928,SYNTHETIC
2025-01-06,Kerala,33406061,30.1,26.1,22.1,87.8,2.8,44.1,25.1,False,0,25.22,0.05,0,0,0,0,0,0,0.0,0.343_0.0_0.878,SYNTHETIC
2025-01-07,Kerala,33406061,31.5,27.7,24.0,91.9,3.4,46.8,26.6,False,0,25.43,0.05,0,0,0,0,0,0,0.0,0.443_0.0_0.919,SYNTHETIC
2025-01-08,Kerala,33406061,29.6,26.3,23.0,86.8,3.7,43.3,25.2,False,0,25.03,0.05,0,0,0,0,0,0,0.0,0.347_0.0_0.868,SYNTHETIC
2025-01-09,Kerala,33406061,33.4,27.4,21.5,82.0,3.1,45.4,26.7,False,0,25.41,0.06,0,0,0,0,0,0,0.0,0.447_0.0_0.82,SYNTHETIC
2025-01-10,Kerala,33406061,28.4,23.9,19.4,90.9,4.0,43.4,23.3,False,0,25.28,0.05,0,0,0,0,0,0,0.0,0.219_0.0_0.909,SYNTHETIC
2025-01-11,Kerala,33406061,28.8,25.0,21.2,97.1,3.9,45.9,24.2,False,0,25.37,0.05,0,0,0,0,0,0,0.0,0.283_0.0_0.971,SYNTHETIC
2025-01-12,Kerala,33406061,29.0,24.1,19.1,89.8,2.1,43.6,23.5,False,0,24.97,0.05,0,0,0,0,0,0,0.0,0.236_0.0_0.898,SYNTHETIC
2025-01-13,Kerala,33406061,31.5,26.7,21.8,84.5,4.9,44.4,25.8,False,0,25.06,0.05,0,0,0,0,0,0,0.0,0.387_0.0_0.845,SYNTHETIC
2025-01-14,Kerala,33406061,30.5,26.6,22.8,90.5,1.5,45.4,25.6,False,0,24.92,0.05,0,0,0,0,0,0,0.0,0.377_0.0_0.905,SYNTHETIC
2025-01-15,Kerala,33406061,30.1,26.4,22.6,90.4,3.1,44.9,25.4,False,0,24.95,0.05,3,2,1,1,1,1,0.009,0.359_0.0_0.904,SYNTHETIC
2025-01-16,Kerala,33406061,27.0,22.9,18.8,85.6,1.2,40.3,22.3,False,0,24.32,0.05,0,0,0,0,0,0,0.0,0.155_0.0_0.856,SYNTHETIC
2025-01-17,Kerala,33406061,30.5,26.6,22.7,94.3,3.6,46.6,25.6,False,0,24.66,0.05,0,0,0,0,0,0,0.0,0.376_0.0_0.943,SYNTHETIC
2025-01-18,Kerala,33406061,29.9,24.1,18.3,84.0,3.1,42.7,23.7,False,0,24.58,0.05,0,0,0,0,0,0,0.0,0.249_0.0_0.84,SYNTHETIC
2025-01-19,Kerala,33406061,29.9,25.9,22.0,80.5,3.7,41.4,24.9,False,0,24.78,0.05,0,0,0,0,0,0,0.0,0.329_0.0_0.805,SYNTHETIC
2025-01-20,Kerala,33406061,31.7,27.6,23.4,85.8,3.7,45.0,26.5,False,0,24.88,0.05,0,0,0,0,0,0,0.0,0.432_0.0_0.858,SYNTHETIC
2025-01-21,Kerala,33406061,30.3,25.0,19.7,84.5,1.1,43.2,24.4,False,0,24.69,0.05,0,0,0,0,0,0,0.0,0.292_0.0_0.845,SYNTHETIC
2025-01-22,Kerala,33406061,29.1,23.9,18.7,80.8,4.5,40.8,23.4,False,0,24.4,0.05,0,0,0,0,0,0,0.0,0.223_0.0_0.808,SYNTHETIC
2025-01-23,Kerala,33406061,27.7,24.4,21.0,89.6,3.4,42.3,23.5,False,0,24.57,0.05,0,0,0,0,0,0,0.0,0.234_0.0_0.896,SYNTHETIC
2025-01-24,Kerala,33406061,29.6,25.0,20.3,86.5,3.8,43.2,24.3,False,0,24.38,0.05,0,0,0,0,0,0,0.0,0.284_0.0_0.865,SYNTHETIC
2025-01-25,Kerala,33406061,28.3,23.3,18.3,80.7,1.9,40.0,22.8,False,0,24.24,0.05,0,0,0,0,0,0,0.0,0.186_0.0_0.807,SYNTHETIC
2025-01-26,Kerala,33406061,29.1,23.5,17.9,94.0,2.0,45.1,23.2,False,0,24.0,0.05,14,12,2,4,8,2,0.0419,0.214_0.0_0.94,SYNTHETIC
2025-01-27,Kerala,33406061,27.0,22.8,18.6,86.5,1.1,40.5,22.2,False,0,23.39,0.05,0,0,0,0,0,0,0.0,0.147_0.0_0.865,SYNTHETIC
2025-01-28,Kerala,33406061,32.8,28.4,24.1,86.0,1.1,46.1,27.3,False,0,23.81,0.05,0,0,0,0,0,0,0.0,0.488_0.0_0.86,SYNTHETIC
2025-01-29,Kerala,33406061,32.0,27.1,22.3,86.6,3.6,45.6,26.3,False,0,24.23,0.05,0,0,0,0,0,0,0.0,0.418_0.0_0.866,SYNTHETIC
2025-01-30,Kerala,33406061,29.8,26.6,23.5,87.6,1.8,43.7,25.5,False,0,24.51,0.05,0,0,0,0,0,0,0.0,0.365_0.0_0.876,SYNTHETIC
2025-01-31,Kerala,33406061,28.6,25.5,22.4,82.9,3.4,41.0,24.4,False,0,24.53,0.05,0,0,0,0,0,0,0.0,0.294_0.0_0.829,SYNTHETIC
2025-02-01,Kerala,33406061,31.3,27.9,24.5,89.4,3.8,45.7,26.7,False,0,25.08,0.05,0,0,0,0,0,0,0.0,0.443_0.0_0.894,SYNTHETIC
2025-02-02,Kerala,33406061,31.2,25.9,20.7,88.9,3.5,45.5,25.3,False,0,25.38,0.05,1,0,1,0,1,0,0.003,0.352_0.0_0.889,SYNTHETIC
2025-02-03,Kerala,33406061,33.6,28.1,22.7,82.1,3.2,45.7,27.2,False,0,26.09,0.06,0,0,0,0,0,0,0.0,0.482_0.0_0.821,SYNTHETIC
2025-02-04,Kerala,33406061,34.6,29.2,23.7,80.5,1.2,46.2,28.1,False,0,26.21,0.07,0,0,0,0,0,0,0.0,0.543_0.0_0.805,SYNTHETIC
2025-02-05,Kerala,33406061,31.9,28.7,25.6,73.6,1.6,41.2,27.2,False,0,26.34,0.05,0,0,0,0,0,0,0.0,0.481_0.0_0.736,SYNTHETIC
2025-02-06,Kerala,33406061,33.9,29.6,25.2,82.8,4.2,46.3,28.3,False,0,26.75,0.06,0,0,0,0,0,0,0.0,0.555_0.0_0.828,SYNTHETIC
2025-02-07,Kerala,33406061,33.8,29.1,24.3,78.9,2.6,44.8,27.9,False,0,27.25,0.06,0,0,0,0,0,0,0.0,0.526_0.0_0.789,SYNTHETIC
2025-02-08,Kerala,33406061,29.7,24.7,19.7,82.1,4.4,41.8,24.1,False,0,26.88,0.05,0,0,0,0,0,0,0.0,0.271_0.0_0.821,SYNTHETIC
2025-02-09,Kerala,33406061,30.5,25.7,20.8,82.5,1.4,42.7,24.9,False,0,26.82,0.05,11,11,0,2,7,2,0.0329,0.325_0.0_0.825,SYNTHETIC
2025-02-10,Kerala,33406061,30.9,26.1,21.4,83.5,2.0,43.4,25.3,False,0,26.54,0.05,0,0,0,0,0,0,0.0,0.354_0.0_0.835,SYNTHETIC
2025-02-11,Kerala,33406061,30.7,27.1,23.5,79.1,3.4,41.7,25.9,False,0,26.22,0.05,0,0,0,0,0,0,0.0,0.391_0.0_0.791,SYNTHETIC
2025-02-12,Kerala,33406061,31.2,26.3,21.4,80.6,2.7,42.8,25.5,False,0,25.97,0.05,0,0,0,0,0,0,0.0,0.366_0.0_0.806,SYNTHETIC
2025-02-13,Kerala,33406061,32.7,28.0,23.3,75.8,4.4,42.8,26.9,False,0,25.77,0.05,0,0,0,0,0,0,0.0,0.462_0.0_0.758,SYNTHETIC
2025-02-14,Kerala,33406061,31.1,25.3,19.5,89.3,1.6,45.6,24.8,False,0,25.34,0.05,1,0,1,0,0,1,0.003,0.322_0.0_0.893,SYNTHETIC
2025-02-15,Kerala,33406061,33.2,27.3,21.3,76.8,2.0,43.6,26.5,False,0,25.68,0.06,0,0,0,0,0,0,0.0,0.433_0.0_0.768,SYNTHETIC
2025-02-16,Kerala,33406061,31.0,26.6,22.3,75.1,1.7,40.8,25.6,False,0,25.79,0.05,0,0,0,0,0,0,0.0,0.373_0.0_0.751,SYNTHETIC
2025-02-17,Kerala,33406061,32.7,29.6,26.6,80.1,2.0,44.1,28.1,False,0,26.18,0.05,2,2,0,0,2,0,0.006,0.539_0.0_0.801,SYNTHETIC
2025-02-18,Kerala,33406061,31.7,27.3,22.9,80.6,4.8,43.3,26.2,False,0,26.24,0.05,0,0,0,0,0,0,0.0,0.416_0.0_0.806,SYNTHETIC
2025-02-19,Kerala,33406061,31.4,27.2,22.9,74.3,2.2,41.0,26.0,False,0,26.32,0.05,0,0,0,0,0,0,0.0,0.403_0.0_0.743,SYNTHETIC
2025-02-20,Kerala,33406061,31.9,28.3,24.8,81.0,3.6,43.6,27.0,False,0,26.33,0.05,0,0,0,0,0,0,0.0,0.469_0.0_0.81,SYNTHETIC
2025-02-21,Kerala,33406061,34.1,29.7,25.4,77.7,2.7,44.7,28.4,False,0,26.84,0.07,0,0,0,0,0,0,0.0,0.561_0.0_0.777,SYNTHETIC
2025-02-22,Kerala,33406061,34.6,29.5,24.5,76.7,3.5,44.9,28.3,False,0,27.11,0.07,0,0,0,0,0,0,0.0,0.556_0.0_0.767,SYNTHETIC
2025-02-23,Kerala,33406061,34.0,29.2,24.5,77.5,3.7,44.6,28.0,False,0,27.45,0.07,0,0,0,0,0,0,0.0,0.535_0.0_0.775,SYNTHETIC
2025-02-24,Kerala,33406061,31.7,27.5,23.4,83.7,1.4,44.3,26.5,False,0,27.22,0.05,0,0,0,0,0,0,0.0,0.431_0.0_0.837,SYNTHETIC
2025-02-25,Kerala,33406061,32.7,27.4,22.1,74.0,4.3,42.2,26.5,False,0,27.26,0.05,0,0,0,0,0,0,0.0,0.432_0.0_0.74,SYNTHETIC
2025-02-26,Kerala,33406061,37.0,31.2,25.5,72.0,4.6,45.7,30.0,True,1,27.82,0.11,0,0,0,0,0,0,0.0,0.664_0.1_0.72,SYNTHETIC
2025-02-27,Kerala,33406061,31.1,25.5,19.9,72.3,1.3,40.0,24.8,False,0,27.5,0.05,0,0,0,0,0,0,0.0,0.321_0.0_0.723,SYNTHETIC
2025-02-28,Kerala,33406061,34.0,28.4,22.7,72.8,1.9,43.0,27.4,False,0,27.35,0.07,0,0,0,0,0,0,0.0,0.492_0.0_0.728,SYNTHETIC
2025-03-01,Kerala,33406061,35.8,30.3,24.7,77.2,1.0,46.3,29.1,False,0,27.46,0.09,0,0,0,0,0,0,0.0,0.608_0.0_0.772,SYNTHETIC
2025-03-02,Kerala,33406061,29.6,25.0,20.5,78.2,3.6,40.4,24.2,False,0,26.92,0.05,0,0,0,0,0,0,0.0,0.281_0.0_0.782,SYNTHETIC
2025-03-03,Kerala,33406061,29.5,24.4,19.4,70.1,2.0,37.6,23.7,False,0,26.52,0.05,0,0,0,0,0,0,0.0,0.247_0.0_0.701,SYNTHETIC
2025-03-04,Kerala,33406061,34.7,31.6,28.5,75.7,3.4,44.7,29.8,False,0,27.0,0.07,0,0,0,0,0,0,0.0,0.654_0.0_0.757,SYNTHETIC
2025-03-05,Kerala,33406061,31.3,28.2,25.1,78.9,2.6,42.3,26.8,False,0,26.54,0.05,0,0,0,0,0,0,0.0,0.45_0.0_0.789,SYNTHETIC
2025-03-06,Kerala,33406061,35.3,29.8,24.3,83.0,2.7,47.7,28.7,False,0,27.1,0.08,0,0,0,0,0,0,0.0,0.583_0.0_0.83,SYNTHETIC
2025-03-07,Kerala,33406061,31.7,26.6,21.4,74.3,1.9,41.2,25.7,False,0,26.86,0.05,0,0,0,0,0,0,0.0,0.379_0.0_0.743,SYNTHETIC
2025-03-08,Kerala,33406061,31.8,27.2,22.6,64.2,1.8,38.0,26.0,False,0,26.42,0.05,0,0,0,0,0,0,0.0,0.403_0.0_0.642,SYNTHETIC
2025-03-09,Kerala,33406061,33.1,28.4,23.8,71.7,3.2,41.8,27.2,False,0,26.85,0.05,0,0,0,0,0,0,0.0,0.483_0.0_0.717,SYNTHETIC
2025-03-10,Kerala,33406061,30.9,27.7,24.6,74.2,2.3,40.4,26.3,False,0,27.23,0.05,0,0,0,0,0,0,0.0,0.423_0.0_0.742,SYNTHETIC
2025-03-11,Kerala,33406061,33.8,29.8,25.8,68.1,3.3,41.3,28.3,False,0,27.01,0.06,0,0,0,0,0,0,0.0,0.552_0.0_0.681,SYNTHETIC
2025-03-12,Kerala,33406061,36.1,32.3,28.5,69.5,1.0,44.0,30.5,False,0,27.54,0.09,0,0,0,0,0,0,0.0,0.7_0.0_0.695,SYNTHETIC
2025-03-13,Kerala,33406061,37.1,31.3,25.5,68.5,4.3,44.7,30.0,True,1,27.73,0.11,0,0,0,0,0,0,0.0,0.668_0.1_0.685,SYNTHETIC
2025-03-14,Kerala,33406061,33.4,30.2,27.0,81.7,3.9,45.4,28.6,False,0,28.15,0.06,1,0,1,0,0,1,0.003,0.574_0.0_0.817,SYNTHETIC
2025-03-15,Kerala,33406061,36.3,30.6,25.0,74.3,3.0,45.8,29.4,False,0,28.63,0.1,0,0,0,0,0,0,0.0,0.63_0.0_0.743,SYNTHETIC
2025-03-16,Kerala,33406061,34.0,29.8,25.6,76.2,1.9,44.2,28.5,False,0,28.81,0.07,0,0,0,0,0,0,0.0,0.564_0.0_0.762,SYNTHETIC
2025-03-17,Kerala,33406061,33.0,28.9,24.7,64.5,4.9,39.3,27.5,False,0,28.97,0.05,0,0,0,0,0,0,0.0,0.497_0.0_0.645,SYNTHETIC
2025-03-18,Kerala,33406061,31.3,27.0,22.7,81.4,1.2,43.2,26.0,False,0,28.64,0.05,0,0,0,0,0,0,0.0,0.399_0.0_0.814,SYNTHETIC
2025-03-19,Kerala,33406061,31.7,27.9,24.2,74.4,1.7,41.3,26.6,False,0,28.09,0.05,4,3,1,0,2,2,0.012,0.443_0.0_0.744,SYNTHETIC
2025-03-20,Kerala,33406061,33.1,28.9,24.7,73.4,1.7,42.3,27.6,False,0,27.74,0.05,0,0,0,0,0,0,0.0,0.504_0.0_0.734,SYNTHETIC
2025-03-21,Kerala,33406061,32.6,29.2,25.8,77.5,4.4,43.2,27.7,False,0,27.61,0.05,0,0,0,0,0,0,0.0,0.516_0.0_0.775,SYNTHETIC
2025-03-22,Kerala,33406061,36.3,33.1,29.8,71.3,3.7,44.9,31.1,False,0,27.85,0.09,0,0,0,0,0,0,0.0,0.742_0.0_0.713,SYNTHETIC
2025-03-23,Kerala,33406061,33.8,30.4,27.0,65.6,2.9,40.4,28.7,False,0,27.89,0.06,0,0,0,0,0,0,0.0,0.579_0.0_0.656,SYNTHETIC
2025-03-24,Kerala,33406061,35.1,30.9,26.6,73.5,4.1,44.4,29.4,False,0,28.16,0.08,0,0,0,0,0,0,0.0,0.624_0.0_0.735,SYNTHETIC
2025-03-25,Kerala,33406061,33.2,28.2,23.3,75.7,3.8,43.2,27.1,False,0,28.32,0.06,0,0,0,0,0,0,0.0,0.476_0.0_0.757,SYNTHETIC
2025-03-26,Kerala,33406061,33.3,28.4,23.4,74.2,2.3,42.8,27.3,False,0,28.41,0.06,0,0,0,0,0,0,0.0,0.484_0.0_0.742,SYNTHETIC
2025-03-27,Kerala,33406061,34.0,28.2,22.4,79.5,1.2,45.3,27.4,False,0,28.38,0.07,0,0,0,0,0,0,0.0,0.49_0.0_0.795,SYNTHETIC
2025-03-28,Kerala,33406061,35.6,31.9,28.2,71.4,4.5,44.2,30.2,False,0,28.73,0.09,0,0,0,0,0,0,0.0,0.678_0.0_0.714,SYNTHETIC
2025-03-29,Kerala,33406061,33.1,27.4,21.6,69.7,2.9,41.1,26.5,False,0,28.06,0.05,0,0,0,0,0,0,0.0,0.431_0.0_0.697,SYNTHETIC
2025-03-30,Kerala,33406061,36.9,32.4,27.9,75.7,4.3,46.9,30.8,True,1,28.36,0.11,0,0,0,0,0,0,0.0,0.72_0.1_0.757,SYNTHETIC
2025-03-31,Kerala,33406061,36.4,31.5,26.5,59.9,2.4,41.2,29.9,False,0,28.44,0.1,0,0,0,0,0,0,0.0,0.66_0.0_0.599,SYNTHETIC
2025-04-01,Kerala,33406061,32.0,28.9,25.8,80.0,2.3,43.4,27.4,False,0,28.48,0.05,2,2,0,0,1,1,0.006,0.495_0.0_0.8,SYNTHETIC
2025-04-02,Kerala,33406061,34.1,31.1,28.1,71.3,1.6,42.7,29.3,False,0,28.77,0.07,0,0,0,0,0,0,0.0,0.62_0.0_0.713,SYNTHETIC
2025-04-03,Kerala,33406061,35.2,29.9,24.6,68.0,4.0,42.7,28.7,False,0,28.96,0.08,0,0,0,0,0,0,0.0,0.577_0.0_0.68,SYNTHETIC
2025-04-04,Kerala,33406061,34.6,29.4,24.2,69.1,4.1,42.5,28.2,False,0,28.68,0.07,0,0,0,0,0,0,0.0,0.549_0.0_0.691,SYNTHETIC
2025-04-05,Kerala,33406061,37.3,32.7,28.2,60.7,1.2,42.3,31.0,True,1,29.33,0.12,0,0,0,0,0,0,0.0,0.732_0.1_0.607,SYNTHETIC
2025-04-06,Kerala,33406061,32.5,29.2,25.8,70.2,4.9,40.7,27.6,False,0,28.88,0.05,0,0,0,0,0,0,0.0,0.509_0.0_0.702,SYNTHETIC
2025-04-07,Kerala,33406061,36.7,33.5,30.2,74.6,4.6,46.3,31.5,True,1,29.11,0.11,0,0,0,0,0,0,0.0,0.767_0.1_0.746,SYNTHETIC
2025-04-08,Kerala,33406061,35.5,30.1,24.8,66.2,4.7,42.3,28.9,False,0,29.31,0.09,0,0,0,0,0,0,0.0,0.591_0.0_0.662,SYNTHETIC
2025-04-09,Kerala,33406061,34.4,30.4,26.4,67.7,2.3,41.7,28.8,False,0,29.24,0.07,0,0,0,0,0,0,0.0,0.588_0.0_0.677,SYNTHETIC
2025-04-10,Kerala,33406061,34.6,30.3,25.9,59.3,1.0,39.2,28.7,False,0,29.25,0.08,0,0,0,0,0,0,0.0,0.58_0.0_0.593,SYNTHETIC
2025-04-11,Kerala,33406061,33.4,30.0,26.7,68.4,3.4,40.9,28.4,False,0,29.27,0.06,0,0,0,0,0,0,0.0,0.558_0.0_0.684,SYNTHETIC
2025-04-12,Kerala,33406061,36.3,31.3,26.4,63.0,2.3,42.1,29.8,False,0,29.1,0.1,0,0,0,0,0,0,0.0,0.655_0.0_0.63,SYNTHETIC
2025-04-13,Kerala,33406061,35.3,29.9,24.4,66.8,3.4,42.4,28.6,False,0,29.25,0.08,0,0,0,0,0,0,0.0,0.577_0.0_0.668,SYNTHETIC
2025-04-14,Kerala,33406061,34.7,31.2,27.7,58.0,4.9,38.9,29.4,False,0,28.94,0.08,0,0,0,0,0,0,0.0,0.626_0.0_0.58,SYNTHETIC
2025-04-15,Kerala,33406061,33.8,28.9,24.1,75.6,2.4,43.8,27.8,False,0,28.79,0.06,0,0,0,0,0,0,0.0,0.519_0.0_0.756,SYNTHETIC
2025-04-16,Kerala,33406061,33.3,30.0,26.8,60.1,1.2,38.1,28.3,False,0,28.71,0.06,0,0,0,0,0,0,0.0,0.551_0.0_0.601,SYNTHETIC
2025-04-17,Kerala,33406061,34.8,30.9,27.1,65.5,4.5,41.4,29.3,False,0,28.79,0.08,0,0,0,0,0,0,0.0,0.618_0.0_0.655,SYNTHETIC
2025-04-18,Kerala,33406061,33.2,27.2,21.2,67.7,2.7,40.5,26.3,False,0,28.5,0.06,0,0,0,0,0,0,0.0,0.422_0.0_0.677,SYNTHETIC
2025-04-19,Kerala,33406061,37.3,34.0,30.6,64.9,4.4,43.7,31.9,True,1,28.79,0.11,0,0,0,0,0,0,0.0,0.792_0.1_0.649,SYNTHETIC
2025-04-20,Kerala,33406061,34.0,29.8,25.6,66.4,3.3,40.9,28.3,False,0,28.74,0.07,3,2,1,0,1,2,0.009,0.553_0.0_0.664,SYNTHETIC
2025-04-21,Kerala,33406061,33.7,28.0,22.2,63.4,4.4,39.7,26.9,False,0,28.39,0.06,0,0,0,0,0,0,0.0,0.463_0.0_0.634,SYNTHETIC
2025-04-22,Kerala,33406061,34.8,31.7,28.6,58.0,1.5,38.9,29.7,False,0,28.67,0.08,2,1,1,0,0,2,0.006,0.647_0.0_0.58,SYNTHETIC
2025-04-23,Kerala,33406061,33.4,29.4,25.4,69.6,2.9,41.4,28.0,False,0,28.63,0.06,0,0,0,0,0,0,0.0,0.531_0.0_0.696,SYNTHETIC
2025-04-24,Kerala,33406061,35.2,31.5,27.8,65.9,3.4,41.9,29.7,False,0,28.69,0.08,0,0,0,0,0,0,0.0,0.649_0.0_0.659,SYNTHETIC
2025-04-25,Kerala,33406061,36.4,32.5,28.7,66.3,1.3,43.3,30.7,False,0,29.32,0.1,4,4,0,1,2,1,0.012,0.715_0.0_0.663,SYNTHETIC
2025-04-26,Kerala,33406061,34.9,30.2,25.6,69.4,2.8,42.8,28.8,False,0,28.89,0.08,0,0,0,0,0,0,0.0,0.589_0.0_0.694,SYNTHETIC
2025-04-27,Kerala,33406061,34.7,29.7,24.8,70.9,4.6,43.1,28.5,False,0,28.91,0.08,0,0,0,0,0,0,0.0,0.564_0.0_0.709,SYNTHETIC
2025-04-28,Kerala,33406061,35.0,31.3,27.6,66.1,4.0,41.9,29.6,False,0,29.29,0.08,0,0,0,0,0,0,0.0,0.639_0.0_0.661,SYNTHETIC
2025-04-29,Kerala,33406061,32.9,28.5,24.1,71.5,3.5,41.5,27.3,False,0,28.94,0.05,0,0,0,0,0,0,0.0,0.484_0.0_0.715,SYNTHETIC
2025-04-30,Kerala,33406061,34.0,29.9,25.9,73.4,2.6,43.2,28.5,False,0,29.01,0.07,0,0,0,0,0,0,0.0,0.565_0.0_0.734,SYNTHETIC
2025-05-01,Kerala,33406061,34.9,31.4,27.9,60.0,1.5,39.7,29.5,False,0,28.98,0.08,5,2,3,0,3,2,0.015,0.635_0.0_0.6,SYNTHETIC
2025-05-02,Kerala,33406061,35.9,32.8,29.7,63.3,1.3,41.8,30.8,False,0,28.99,0.09,0,0,0,0,0,0,0.0,0.72_0.0_0.633,SYNTHETIC
2025-05-03,Kerala,33406061,34.7,30.4,26.2,65.5,2.6,41.4,28.9,False,0,29.0,0.08,0,0,0,0,0,0,0.0,0.594_0.0_0.655,SYNTHETIC
2025-05-04,Kerala,33406061,36.0,30.2,24.3,74.5,2.8,45.6,29.1,False,0,29.09,0.09,0,0,0,0,0,0,0.0,0.604_0.0_0.745,SYNTHETIC
2025-05-05,Kerala,33406061,37.9,32.5,27.2,65.4,3.3,44.5,31.0,True,1,29.29,0.12,0,0,0,0,0,0,0.0,0.734_0.1_0.654,SYNTHETIC
2025-05-06,Kerala,33406061,36.3,30.7,25.2,65.7,1.5,42.9,29.4,False,0,29.6,0.1,0,0,0,0,0,0,0.0,0.627_0.0_0.657,SYNTHETIC
2025-05-07,Kerala,33406061,36.3,32.2,28.0,64.1,3.9,42.5,30.4,False,0,29.88,0.1,0,0,0,0,0,0,0.0,0.694_0.0_0.641,SYNTHETIC
2025-05-08,Kerala,33406061,33.8,30.7,27.7,72.0,1.4,42.6,29.0,False,0,29.8,0.07,0,0,0,0,0,0,0.0,0.6_0.0_0.72,SYNTHETIC
2025-05-09,Kerala,33406061,36.6,32.1,27.6,70.4,4.7,44.8,30.5,True,1,29.76,0.11,0,0,0,0,0,0,0.0,0.7_0.1_0.704,SYNTHETIC
2025-05-10,Kerala,33406061,35.2,31.4,27.7,63.0,2.2,41.0,29.7,False,0,29.86,0.08,0,0,0,0,0,0,0.0,0.643_0.0_0.63,SYNTHETIC
2025-05-11,Kerala,33406061,34.3,29.9,25.6,66.8,3.0,41.3,28.5,False,0,29.78,0.07,0,0,0,0,0,0,0.0,0.566_0.0_0.668,SYNTHETIC
2025-05-12,Kerala,33406061,33.4,30.0,26.5,60.2,2.2,38.3,28.3,False,0,29.39,0.06,0,0,0,0,0,0,0.0,0.551_0.0_0.602,SYNTHETIC
2025-05-13,Kerala,33406061,33.6,29.7,25.9,71.3,3.2,42.1,28.2,False,0,29.22,0.06,0,0,0,0,0,0,0.0,0.55_0.0_0.713,SYNTHETIC
